"","nama_resto","kategori_resto","rating_resto","menu_resto","harga"
"2683","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"sop buah kuah naga susu",15300
"2684","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"buah rujak serut bengkuang mangga wortel nanas",26100
"2685","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"potongan mangga apel",27000
"2686","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es semangka pakai rumput laut pakai susu",20700
"2687","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es teler minimalis mangga atau susu",25110
"2688","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"potongan buah semangka pepaya nanas",28800
"2689","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es semangka tidak pakai susu di kab",16200
"2690","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"buah semangka potong-potong taburan keju susu",24300
"2691","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es teler komplit",25110
"2692","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"rujak jambu kristal sambal kacang",25200
"2693","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"buah potong-potong buah naga pepaya alpukat",27000
"2694","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es semangka pakai susu di kab beli 2 gratis 1",40500
"2695","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"buah naga potong-potong taburan keju",25200
"2696","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es teler jelly nangka alpukat kelapa",25110
"2697","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"alpukat kerok kuah susu kental manis",26100
"2698","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es semangka pakai susu dekap beli 4 gratis 1",62100
"2699","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"melon potong-potong taburan keju susu",24300
"2700","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es teler pilihan",24180
"2701","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"rujak kadungdung",25200
"2702","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"alpukat kerok taburan keju",26100
"2703","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es semangka melon nangka",22500
"2704","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"mangga taburan keju susu",27000
"2705","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es teler alpukat kelapa duren Susi<U+0001F951>",26040
"2706","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"rujak jambu air nanas jambu kristal apel kadongdong",27000
"2707","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"buah naga alpukat kerok",27000
"2708","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es semangka rumput laut nangka",23400
"2709","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"mangga taburan choco chip",27000
"2710","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"ES TELER  KELAPA Alpukat susu",25110
"2711","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"buah rujak serut mangga muda nanas pepaya jambu air bengkoang",27000
"2712","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"alpukat kerok taburan Milo",26100
"2713","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es semangka rumput laut sestoberi pake. susu",22500
"2714","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"sop buah kuah mangga susu",25200
"2715","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"ES TELER PILIHAN ",25110
"2716","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"rujak serut ukuran gede mangga muda asli",26100
"2717","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"potongan apel buah naga ",27000
"2718","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es semangka kelapa rumput laut pake. susu",15300
"2719","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"sop buah kuah susu",25200
"2720","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es teler pilihan di kap",16740
"2721","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"rujak mangga nanas jambu kristal pepaya timun",26100
"2722","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"potongan buah naga pepaya dapet ",26100
"2723","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es semangka kalapa rumput laut ",15300
"2724","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"sop buah kuah naga susu",25200
"2725","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es teler kuah mangga di kap",16740
"2726","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"rujak nanas,melon,semangka, bengkoang,timun",27000
"2727","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"potongan buah naga nanas semangka ",27000
"2728","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es jelly kelapa rumput laut pakai susu",22500
"2729","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"sop buah taburan keju susu",26100
"2730","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"DUA ES TELER KAP",27900
"2731","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"rujak nanas madu",24300
"2732","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"potongan manga semangka pepaya ",27000
"2733","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es rumput laut pakai jelly pakai susu",22500
"2734","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"alpukat kerok susu ",26100
"2735","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"ES TELER MIMIMALIS DI CAP",16740
"2736","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"potongan buah melon sambal gula merah",24300
"2737","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"potongan pepaya",22500
"2738","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"potongan mangga apel",27000
"2739","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"potongan buah semangka pepaya nanas",28800
"2740","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"buah potong-potong buah naga pepaya alpukat",27000
"2741","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"alpukat kerok kuah susu kental manis",26100
"2742","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"alpukat kerok taburan keju",26100
"2743","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"buah naga alpukat kerok",27000
"2744","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"alpukat kerok taburan Milo",26100
"2745","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"potongan apel buah naga ",27000
"2746","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"potongan buah naga pepaya dapet ",26100
"2747","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"potongan buah naga nanas semangka ",27000
"2748","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"potongan manga semangka pepaya ",27000
"2749","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es cincau pisang alpukat kuah susu dimangkok ",22500
"2750","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es campur semangka jellymelon nangka",20700
"2751","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es campur roti tawar kelapa cincau alpukat",20700
"2752","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es campur roti tawar jelly alpukat nangka",20700
"2753","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es campur roti tawar cincau jelly mutiara ",19800
"2754","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es campur roti tawar Lang Kaling jelly nangka ",16200
"2755","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"escampur roti tawar Lang kling alpukat jelly",19800
"2756","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es melon jelly rumput laut pakai susu",22500
"2757","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es melon kelapa susu di cup",16200
"2758","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es melon jelly semangka kuah susu",22500
"2759","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es melon pakai cincau susu",22500
"2760","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es melon pakai jelly pakai susu di mangkok",22500
"2761","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es melon pakai susu di cup",16200
"2762","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es melon pakai susu di mangkok",21600
"2763","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es semangka pakai rumput laut pakai susu",20700
"2764","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es semangka tidak pakai susu di kab",16200
"2765","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es semangka pakai susu di kab beli 2 gratis 1",40500
"2766","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es semangka pakai susu dekap beli 4 gratis 1",62100
"2767","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es semangka melon nangka",22500
"2768","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es semangka rumput laut nangka",23400
"2769","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es semangka rumput laut sestoberi pake. susu",22500
"2770","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es semangka kelapa rumput laut pake. susu",15300
"2771","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es semangka kalapa rumput laut ",15300
"2772","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es jelly kelapa rumput laut pakai susu",22500
"2773","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es rumput laut pakai jelly pakai susu",22500
"2774","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"sop buah di kap kuah susu beli 4 gratis 1",58500
"2775","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"sop buah di kap taburan keju susu",48600
"2776","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es teler di cup beli 5 gratis 1",66600
"2777","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"sop buah kuah naga susu",15300
"2778","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"buah semangka potong-potong taburan keju susu",24300
"2779","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"buah naga potong-potong taburan keju",25200
"2780","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"melon potong-potong taburan keju susu",24300
"2781","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"mangga taburan keju susu",27000
"2782","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"mangga taburan choco chip",27000
"2783","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"sop buah kuah mangga susu",25200
"2784","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"sop buah kuah susu",25200
"2785","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"sop buah kuah naga susu",25200
"2786","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"sop buah taburan keju susu",26100
"2787","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"alpukat kerok susu ",26100
"2788","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"good day carrebian panas",5000
"2789","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"susu jahe panas",5000
"2790","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es teh tarik pakai cincau susu",14000
"2791","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es teh tarik pakai es",7000
"2792","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"good day freeze pakai es susu",10000
"2793","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"indocafe   coffeemix pakai es susu ",10000
"2794","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"Torabika cappucino pakai es susu",10000
"2795","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"Torabika cappuccino panas",7000
"2796","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"Tobika cappucino taburan keju cokocip susu",15000
"2797","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"school day cappucino pakai susu",10000
"2798","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"school day freeze pakai susu",10000
"2799","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"nutrisari anggur pakai susu",10000
"2800","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"nutrisari kelapa kerokan susu",14000
"2801","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"nutrisari blewah pakai susu",10000
"2802","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"nutrisari jambu kerokan kelapa susu",14000
"2803","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"nutrisari jeruk nipis",7000
"2804","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"nutrisari jeruk pakai susu",10000
"2805","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"nutrisari jeruk peras pakai susu",10000
"2806","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es nutrisari cincau",6000
"2807","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"stroberi cincau",10000
"2808","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"pop ice coklat +cincau",10000
"2809","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"vanila blue +cincau",10000
"2810","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es cincau cappucino",10000
"2811","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"susu beruang",16000
"2812","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"teh manis panas",5000
"2813","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es teh manis",60000
"2814","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es teh manis susu",10000
"2815","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"larutan cap kaki tiga kaleng",10000
"2816","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"minuman teh pucuk",75000
"2817","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4," minuman Aqua besar",10000
"2818","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"minuman Aqua tanggung",75000
"2819","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"air mineral tanggung",75000
"2820","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"air mineral besar",10000
"2821","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"minuman nu green tea",10000
"2822","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"minuman pocari",10000
"2823","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"minuman you c 1000",16000
"2824","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es teler komplit pakai rumput laut",16740
"2825","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es teler minimalis mangga atau susu",25110
"2826","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es teler komplit",25110
"2827","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es teler jelly nangka alpukat kelapa",25110
"2828","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es teler pilihan",24180
"2829","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es teler alpukat kelapa duren Susi<U+0001F951>",26040
"2830","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"ES TELER  KELAPA Alpukat susu",25110
"2831","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"ES TELER PILIHAN ",25110
"2832","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es teler pilihan di kap",16740
"2833","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"es teler kuah mangga di kap",16740
"2834","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"DUA ES TELER KAP",27900
"2835","Rujak Buah Potong Goyang Lidah - Gambir","Snack",4.4,"ES TELER MIMIMALIS DI CAP",16740
"2836","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"ebi purai",20000
"2837","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"teh pucuk harum ",6000
"2838","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"vica air mineral  600ml",6000
"2839","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"kopiko 78�c coffee latte",10000
"2840","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"icitan thai milk green tea ",15000
"2841","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"yuzu tea green tea ",15000
"2842","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"yakult ",4000
"2843","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"yuzu tea original ",10000
"2844","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"yuzu isotonik ",10000
"2845","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"beef teryaki +nasi +telor +salad",25000
"2846","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"teryaki beef ",20000
"2847","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"beef teryaki + nasi +salad ",25000
"2848","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"katsu beef +nasi+ beef teyaki+telor",35000
"2849","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"katsu beef +nasi +beef teryaki",30000
"2850","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"katsu beef +nasi ",25000
"2851","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"katsu beef ",20000
"2852","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"burger beef +keju",25000
"2853","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"burger beef +telur +keju",30000
"2854","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"burger beef +telor",25000
"2855","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"burger beef ",20000
"2856","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"kebab spesial ",30000
"2857","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"kebab daging ayam  telor",25000
"2858","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"kebab ayam keju ",25000
"2859","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"kebab ayam ukuran besar",20000
"2860","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"kebab spesial",30000
"2861","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"kebab daging sapi+telor ",25000
"2862","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"kebab daging sapi keju",25000
"2863","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"kebab sapi ",20000
"2864","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"chicken teryaki + nasi+telor",25000
"2865","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"chiken teryaki +nasi ",20000
"2866","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"chicken katsu+telor +salad",25000
"2867","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"chicken katsu +chicken teryaki+telor+ nasi+salad spesial",39000
"2868","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"chicken katsu + chicken teryaki+nasi+ salad",32000
"2869","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"chicken katsu +chicken teryaki + nasi + salad",28000
"2870","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"chicken katsu +salad ",17000
"2871","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"chicken katsu +nasi dan salad ",20000
"2872","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"SINGKONG orijinal ",20000
"2873","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"SINGKONG KEJU ",25000
"2874","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"singkong krju balado",25000
"2875","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"singkong barbeque",20000
"2876","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"singkong balado ",20000
"2877","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"singkong keju +coklat",28000
"2878","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"singkong goreng mentega manis asin ",28000
"2879","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"singkong pedas ",28000
"2880","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"singkong keju mayo",28000
"2881","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"singkong orijinal ",20000
"2882","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"singkong keju ",20000
"2883","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"es klapa shirop  spesial segar ",18000
"2884","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"kelapa ijo asli ",20000
"2885","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"es klapa murni 1 butir ",18000
"2886","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"kelapa muda  asli 1 butir ",20000
"2887","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"terong blanda jus ukuran cup 12 ",10000
"2888","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"jus kurma arab asli cup ukuran 12",15000
"2889","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"alpukat toping milo cup ukuran 12",15000
"2890","Cafe Kembar - Petojo Selatan","Coffee,Breakfast",3,"jeruk hangat cup ukuran 12",7000
